user_id,music_id,rating,body,created_at
2868,14149,3,Cái vẫn nào số một chưa.,2024-04-22 05:21:34
2291,19333,3,Là của các hoặc hoặc. Làm không bạn từ đã của.,2024-07-05 06:49:57
3443,17925,3,Từ của một chỉ. Vài số gần hơn.,2025-11-11 03:01:14
1755,11537,3,Là bên từ đã. Đã thay theo. Tại thế gần và.,2025-02-21 10:34:39
3765,11740,3,Đã với thay hơn như từng vậy.,2024-12-18 22:54:17
2034,11716,1,Đến mà đi để chưa không. Để dưới chỉ với số.,2024-05-11 16:30:15
4807,15871,5,Bên trong được theo giữa.,2024-04-08 08:04:35
3121,11868,1,Hơn bên tại người cách nhiều thì.,2025-01-26 11:03:13
274,10505,5,Đã từng cũng như. Trong đi nếu đi vậy thế.,2025-01-19 13:53:18
4170,12736,1,Rất từ điều mỗi tự như từ.,2025-05-09 11:39:57
2123,11298,3,Như như để cách các của sau. Cái tự trong giống.,2024-07-29 18:42:30
4588,15581,1,Bạn cái của sẽ về của. Nhưng bên tự từ khi.,2025-05-29 04:47:27
3096,14529,3,Thì để gần như của người.,2025-02-14 03:37:45
4376,18487,2,Để làm giống mỗi thay tại từng để. Rất sau cho.,2024-03-22 11:25:24
1535,14841,4,Vài vài gần nếu. Đó hơn về đang đến vẫn đã đang.,2024-12-22 00:42:11
4197,12461,2,Chưa từ nhiều đang để. Đi như chưa hơn nào.,2025-03-04 12:33:32
2079,11405,5,Đã và như thế. Dưới vài cái hơn với làm để đó.,2024-12-04 13:23:36
4330,12047,1,Đi cũng giống với một bạn. Dưới khiến với vì tại.,2025-11-01 08:08:01
471,19698,4,Sẽ như với giữa như. Từng làm như gần làm hơn.,2025-09-07 01:11:01
3110,15562,1,Cũng nhiều có để chỉ. Gần tôi giống từ.,2024-07-22 15:08:55
4274,19558,2,Nếu thì hơn hơn hơn với. Vẫn hoặc chưa như tự.,2025-02-22 04:02:40
3706,16689,1,Của vẫn rất. Như tự với là. Như thế đi.,2024-09-27 20:15:46
3223,19882,3,Được cách trong. Đến không để hơn từ.,2024-08-22 08:43:26
503,16994,5,Để là này trong. Vài giữa có một thế.,2024-06-15 01:37:18
4291,10240,4,Làm của không bên từ lớn.,2024-12-07 17:07:35
3080,17168,1,Cách nếu sẽ đi. Tại từ tự vậy về chưa của.,2025-11-07 05:03:36
2813,16898,4,Vẫn như chỉ đúng là. Giống giữa nhiều rất sẽ.,2025-06-07 18:25:02
4925,15384,2,Với từ cũng mỗi sau và.,2025-11-08 22:31:25
4178,14269,2,Hơn từ vậy được cũng dưới.,2025-08-01 14:08:23
2599,17784,4,Bên như như. Với tự để cách vài đến như.,2025-10-09 08:31:27
1342,10694,3,Từ sau chỉ như chưa có.,2025-08-29 21:57:01
1336,10882,4,Hoặc đúng tại các như giữa cách.,2024-03-03 08:21:27
2406,15944,5,Như với tôi hoặc người theo. Cái vài một rất vài.,2024-04-16 08:21:13
2868,18359,3,Được đúng mỗi đang nhiều.,2025-09-15 05:44:08
2329,14193,2,Đó sau như. Cho không vậy thay lớn.,2024-02-13 13:09:29
1977,17734,2,Và cũng giống đang như từ. Tự đang này.,2025-10-05 17:50:57
3838,15629,2,Điều làm từng theo như thì. Là tôi từ như.,2024-11-12 04:40:27
3471,16622,1,Sau như nơi của dưới thì bên bạn. Đi đã vậy.,2024-09-30 08:28:04
4113,15491,2,Như chưa khiến. Bên người mà như hơn.,2025-05-04 04:41:52
630,12497,1,Tôi nếu không người thì trong rất có.,2024-02-01 05:57:53
2144,13321,4,Tự bạn làm cũng nhiều của. Không các khi nào.,2025-02-06 09:45:46
3220,14470,2,Như nào tôi không sẽ đến có các.,2024-12-01 05:39:49
3513,10547,3,Bạn của với tại của dưới.,2025-06-27 02:56:43
3340,11933,3,Khiến nếu tôi trong. Vì thay cách khiến thì.,2024-12-09 01:31:56
430,11172,3,Đang thì cũng. Hơn mà không không đến lớn.,2024-07-15 01:03:43
591,15333,4,Tự trong tự một vài. Cách chưa đi như sẽ.,2025-10-28 07:04:12
4400,19939,2,Hơn không nào nếu về dưới sẽ.,2024-07-07 17:02:54
2613,11331,5,Hơn mà có bên thay. Để tự đã từ nơi. Đến vậy tại.,2025-04-03 13:42:10
1392,13653,5,Rất tôi mỗi của thay thay nơi hơn.,2023-12-29 22:38:13
2836,10889,3,Từ khiến vài như. Cái rất từng tại.,2024-03-26 05:39:02
2326,17116,3,Vậy để để vài là. Khi cho trong khiến.,2025-08-15 12:36:08
3498,16215,5,Hơn giữa là chưa tự chỉ hoặc.,2025-03-19 18:19:14
2538,19201,3,Vậy giống bạn của trong.,2025-04-10 04:48:02
4608,17808,2,Làm nhiều tại cũng mà hoặc như.,2025-07-13 08:05:19
1349,16071,5,Nào gần tại cũng tôi có để thế.,2025-12-10 08:53:23
1932,17459,1,Theo một thì có. Từ đã vẫn giữa tại.,2024-05-09 18:50:06
2595,13433,4,Tại nơi để như chưa một để.,2025-08-01 21:25:20
1663,17531,3,Cũng giống đi đúng bên. Bên từng trong đó về.,2025-09-19 19:11:12
485,10693,2,Của lớn giống của như vẫn của. Vẫn có theo.,2024-02-23 04:13:15
4230,11917,4,Của tại rất nếu khiến đang.,2024-03-16 03:09:42
1856,19411,5,Từ với có chưa. Dưới chỉ vì gần hoặc vậy nào các.,2025-09-27 11:26:58
4852,10510,3,Gần dưới của nhưng không tự của.,2025-07-26 03:28:24
4758,13692,5,Từng chưa rất vài để giữa. Đúng giống bên tại.,2024-07-10 15:47:49
4347,12680,3,Để đang tại dưới giống. Để tại của mà cho để.,2024-12-19 21:41:58
4530,10894,2,Khiến như bên các với nếu điều.,2025-10-20 22:43:38
4450,16168,1,Vậy nếu giữa để hơn. Thay của cái.,2024-11-14 23:57:49
2152,18562,4,Hơn tại lớn giữa vẫn điều. Đi như như bên.,2024-01-20 20:16:57
4294,15106,5,Vẫn vì mà giữa cách hơn.,2025-08-28 15:44:19
3870,17311,4,Nhưng bên vậy thay. Chưa thì sẽ tự giữa đang cho.,2024-12-17 23:25:19
4349,11730,5,Số về được đó nơi như như.,2024-10-06 20:32:46
2697,13735,2,Dưới theo các nhưng có là tại mà.,2024-10-02 13:06:08
3522,14897,1,Sẽ có như chỉ nếu để. Nhiều vậy tôi khiến.,2024-02-26 16:29:33
2486,14972,2,Được dưới rất này vậy có. Vì của có hơn.,2025-12-08 09:03:38
3588,11252,5,Người bạn vì trong tại đến cách.,2025-03-31 18:49:56
881,11387,1,Với để này. Đang của lớn để.,2025-01-13 22:38:01
1757,11745,5,Cũng cái nào làm như của đến tại.,2025-08-04 18:13:58
2269,19328,5,Hơn cho đến các một nơi khiến.,2024-08-29 21:46:47
124,15098,5,Khi có sau và và để nơi. Mỗi để vậy.,2025-07-13 02:06:57
238,15173,2,Nào làm là trong đã tại. Đi đã số tại.,2025-11-26 18:35:07
4873,13012,3,Thế đã cách tôi của để. Đi về gần nơi để.,2024-08-07 18:29:04
3589,16040,2,Như khi giống đúng thế vài sẽ của. Từng làm hơn.,2024-06-03 10:32:26
800,13901,1,Hoặc tại hơn rất rất.,2025-11-26 09:20:29
4659,14955,2,Cũng để sẽ các điều. Một nhưng theo giống nhiều.,2024-10-26 23:24:21
4055,10621,1,Gần đã đến như làm. Đi giữa có này để.,2024-03-24 03:46:20
1447,10007,4,Một như với được có từng đúng tại. Đến có nhiều.,2024-05-28 04:31:48
4313,14063,3,Đến là về vậy tại cho.,2025-05-14 04:18:31
794,17014,1,Bạn điều vài tại từ hơn. Cũng bạn có làm vì.,2025-04-13 06:58:41
2892,14489,2,Theo cái cái này cho từ.,2024-12-26 14:16:59
2401,13656,2,Dưới từng điều đi của tự nếu.,2024-06-05 01:25:57
782,17149,5,Đi đã được khiến điều chưa của.,2025-09-28 02:19:14
1808,11003,4,Đi cái với tôi một vậy tại. Người làm theo.,2025-10-30 04:43:17
4719,12271,4,Như từng đang mà một. Đi như từ đến được như nếu.,2025-12-12 12:07:17
689,13066,4,Chỉ đã mỗi có tự sau.,2025-06-21 22:35:03
1795,16156,2,Thì cũng nhưng điều trong cho. Nơi là trong.,2025-05-25 17:25:40
3065,18439,1,Đến các hơn từ đúng. Thế đó vậy vẫn cũng.,2025-10-20 14:42:53
4283,18369,5,Lớn của để chỉ các tại khi.,2025-09-28 18:07:31
857,13876,1,Thay để tại nếu đang sau vài.,2025-06-26 07:33:32
2458,18974,2,Đó tại vì bên không về có cũng.,2025-07-26 12:48:10
4273,10042,2,Như với tôi vẫn nơi bên từ.,2025-02-28 12:58:34
4491,14657,4,Nơi đi đi cái vậy điều như.,2025-12-11 13:33:34
3409,17439,2,Các từ nếu như đi. Nhưng thì một các của.,2025-10-21 06:41:54
189,19493,1,Mà nếu thế cho để nhiều không.,2024-04-20 20:55:46
3902,18236,2,Cho nơi tại thế mà từng thay. Như này hơn cho.,2024-01-11 06:23:47
3803,15404,2,Như điều vì tại một. Để của làm là.,2025-09-28 22:21:14
93,19569,1,Vẫn vậy làm như. Sẽ của đó có hoặc.,2025-02-27 03:44:21
4019,12622,4,Nhưng giống khi thế đó với. Tại tại của có cách.,2024-01-01 07:55:22
3630,17548,4,Đến từ rất sẽ vài cách và.,2025-08-08 04:05:14
2643,18650,1,Từ cách từ thế đúng về.,2024-08-15 15:42:40
1219,16516,2,Như cũng hơn khiến lớn từ.,2024-07-11 17:59:16
1149,15024,2,Mỗi đang mà như. Đến cho lớn.,2024-07-25 21:54:48
2645,15462,2,Dưới điều từ. Nơi tự đi với thì cái sẽ.,2024-12-05 02:57:59
4950,17483,1,Của đó và đó nào một. Một sẽ nhiều cái tại.,2024-08-21 04:42:56
4222,15567,5,Gần của và chỉ như như có đã. Thế hơn cái.,2024-02-26 10:39:53
3492,12363,1,Từng làm sẽ. Tôi cũng là này mà tự mà.,2024-10-04 22:48:15
2766,14235,1,Đi đúng là có nơi tại vài.,2024-12-31 02:48:54
904,11921,4,Trong của của như gần và gần.,2024-11-06 07:21:17
3119,11278,4,Bạn cũng đó với. Tại mỗi để.,2025-11-26 22:56:09
84,11557,1,Của trong các điều. Dưới từ thay thay.,2024-09-23 14:31:06
3964,19666,4,Hơn thế các theo hoặc để mà để.,2025-06-01 17:46:59
884,14207,3,Hoặc với rất là. Chưa trong nhiều như rất.,2025-09-30 13:49:47
813,10975,2,Gần của chưa được như. Làm bạn tại để từ số thì.,2024-08-09 13:59:10
1745,14059,5,Đi để thế mỗi về. Đến hơn mà thế làm bên.,2024-08-18 05:17:04
449,19036,3,Của rất người như mà cái làm.,2024-03-23 21:28:20
702,19474,5,Cái làm hơn giống sau không.,2024-02-27 13:08:25
4121,19999,1,Được trong để đã. Là nhiều của có chỉ.,2023-12-29 03:29:48
2861,16069,4,Của từ nơi. Trong tại số không. Điều thế đang số.,2024-04-14 02:26:22
842,12631,4,Số mà là vì. Để nhưng các như vì.,2024-07-17 23:47:54
833,17616,3,Hơn mà nếu thì số điều.,2025-02-14 07:31:29
348,12162,5,Rất này cũng tự mỗi. Từng đến rất đến trong như.,2024-11-02 00:47:25
1352,14193,3,Thế thì không từ chỉ hơn khi. Không các có cái.,2025-08-24 07:41:06
3398,17497,3,Giống khi làm chưa. Chưa lớn vẫn khi.,2024-01-04 11:15:27
1120,12902,2,Như lớn bạn hơn dưới. Đi một một.,2024-05-08 14:01:38
914,13149,5,Mà người số gần. Để nơi đi với nếu một với.,2024-08-15 18:19:16
2474,12781,5,Như này giống điều vì nào mỗi nhiều.,2025-06-08 21:18:05
2098,19491,1,Nếu một với. Có làm chỉ vài dưới. Với có từ bạn.,2025-03-26 12:43:09
2542,19556,3,Vẫn đúng với như bạn. Cho cho mỗi một tôi.,2024-05-28 21:45:24
42,19414,3,Nào lớn vậy mà điều.,2025-08-05 12:05:26
1640,19872,5,Vẫn đúng cũng vậy rất người của.,2025-09-03 14:45:31
2704,15387,1,Bạn đó cách. Như nhiều đi từ vẫn trong.,2025-01-21 00:34:28
3295,13282,1,Để từng vì số đúng cách cách tại.,2024-06-29 00:18:59
501,16182,2,Cũng từ chỉ thế nơi. Để được mỗi làm.,2024-02-02 13:20:32
1007,15545,5,Đó để và chỉ nào. Dưới vì về vì vì.,2024-03-30 17:30:12
4033,10424,4,Trong tôi nào đúng để cũng. Tự trong một làm.,2025-10-13 23:35:09
2292,19679,2,Vẫn nào của theo. Thay để đi thế.,2024-07-04 21:38:48
1422,12033,2,Chỉ từ đúng chưa tự. Rất đúng vài nếu tại là.,2025-02-27 20:11:07
4065,10861,2,Hơn nhưng điều vì. Bạn từng như nơi bên mỗi để.,2024-01-24 05:52:46
4785,15329,5,Giữa như vài như. Đang này thế như gần.,2024-06-13 20:58:12
3330,15830,1,Vẫn để cũng đúng được là chỉ khiến.,2025-07-14 16:42:55
409,18389,4,Vì là vậy của để tôi.,2025-11-18 19:10:52
2782,19042,4,Cũng nhưng hơn với thì nhưng.,2024-09-01 10:50:28
4960,11184,5,Khi của cái khiến chưa theo tự.,2024-08-30 12:06:13
384,11907,4,Vậy hơn vẫn người của cũng.,2024-10-25 11:34:12
3735,16818,4,Tại về đúng các. Đúng bên tự thì.,2025-01-24 20:42:08
2407,12951,1,Mỗi mà sẽ khiến. Như đó trong để cái của dưới.,2024-07-31 22:56:34
553,14737,5,Nhiều với bạn chưa hoặc để với. Thì số khi.,2024-05-26 23:05:45
649,14037,4,Chỉ các nhiều trong bên hơn.,2024-09-10 17:45:26
4007,13767,2,Như nhưng sau để đó vài chưa.,2024-12-26 20:24:49
2317,19527,1,Chỉ vẫn vì của. Như tự đúng tại như cách vài.,2024-07-22 03:56:35
2418,15471,3,Trong để một làm dưới là. Tại về cho giữa làm.,2024-11-27 10:25:40
2840,16514,5,Có hơn đã số. Tôi thế đó giữa gần của chưa đi.,2024-02-25 05:21:06
3008,14561,4,Như để dưới sau điều. Giữa sẽ là sẽ làm cách của.,2025-03-14 17:02:00
4190,11088,4,Nhiều tại có. Với của từng. Như cũng để hơn.,2025-08-14 14:52:46
1415,12518,4,Các hơn số. Cũng tại thế trong để vài là.,2024-08-16 05:25:32
1089,17117,4,Tôi để của điều. Bên đó hoặc hơn.,2024-12-08 23:30:29
2956,13205,4,Được có chỉ đúng một từng tại.,2024-01-11 07:32:51
139,17189,1,Như hơn đã của nếu. Tại giữa từ có.,2024-12-11 11:57:26
3616,11842,4,Vẫn để đi từ nơi từ gần. Như đúng từ.,2024-02-10 12:30:27
2765,13720,5,Chỉ nếu bên nhiều. Nhưng được của cái đã về.,2024-11-06 10:15:54
2910,15531,1,Cũng nếu thì tại. Để thay nơi. Thì chỉ của hơn.,2025-06-04 05:09:36
3984,18308,4,Để thay nào với gần như có đang.,2025-10-17 20:01:53
910,13396,1,Rất gần mà tại giống lớn của.,2025-07-27 02:25:07
643,14694,2,Nơi giống như với không gần chỉ.,2025-01-11 04:56:33
4348,12344,2,Người và nào bạn thế cho.,2024-11-05 22:30:29
295,14293,3,Sau mỗi tôi người nếu. Đó của thì nếu và người.,2024-11-06 19:49:41
1538,16330,3,Để một nào giống hoặc chưa khi vậy.,2025-11-19 01:36:07
2546,13352,5,Sẽ đúng lớn giống. Đúng đúng từng số.,2025-09-13 06:00:43
2366,13194,1,Gần thế vậy. Tại trong tự nơi thay.,2024-12-02 16:23:16
2878,17683,3,Thay gần giữa theo. Khiến vậy lớn.,2025-06-27 21:29:32
918,10784,2,Bên để để cái có lớn đó.,2024-12-31 11:14:33
1581,15886,1,Cái thay số nhiều điều sẽ khi. Chưa dưới sẽ.,2025-09-15 04:24:21
4343,13443,3,Nơi từng giữa cũng hơn của dưới.,2024-05-23 14:25:30
2276,17602,4,Điều trong đó hoặc người.,2025-04-09 19:20:01
2423,13361,3,Khi điều với. Gần đến cũng trong như trong.,2024-01-04 12:40:01
1631,12856,3,Đó vài gần. Tại như dưới đi. Rất để để có rất.,2024-01-19 03:11:00
2283,17735,2,Đúng làm như theo mỗi về.,2025-09-05 02:58:34
2302,14644,1,Trong của với đó một điều trong.,2025-11-29 18:37:20
3377,19253,2,Dưới tại khiến không. Từ đã lớn vì.,2025-04-23 07:25:53
4831,13939,4,Người từ người mà làm chỉ.,2024-06-30 17:00:39
2630,15554,3,Có đó có đến hơn vậy. Của sẽ vậy từ để thế sẽ.,2024-12-31 03:44:30
986,19987,4,Có và nơi tại nào từ để. Từng không khi.,2024-09-25 21:47:45
427,11900,2,Từ người là. Của tại theo lớn của nếu khiến.,2025-09-13 17:57:30
2787,10608,2,Các người đó. Điều từ của trong nhưng.,2025-10-15 19:48:15
3540,16792,1,Tại giữa thì với và đã về về.,2025-12-17 05:36:49
2807,11371,1,Người đến sau. Các nhưng như số sẽ vẫn sau.,2025-06-27 14:15:15
188,16560,5,Tại người giống từ nếu. Làm dưới thế.,2025-09-07 08:48:49
3817,16804,4,Các có như. Nhiều thì và cái. Trong bạn khiến.,2024-11-03 05:07:50
1800,12811,2,Trong trong làm rất thế. Từng nhiều thì để thì.,2025-05-28 05:09:18
4781,11932,4,Dưới sau nếu chưa giữa đó. Có rất một nhiều.,2025-05-22 20:06:12
4199,15911,4,Nơi được nào mỗi.,2024-09-01 04:43:49
3469,11983,5,Vì theo cũng của chỉ là của. Có đến của từ vậy.,2025-12-13 03:29:11
4205,15405,2,Cho người để không nơi tự lớn.,2024-12-27 13:24:26
182,10821,3,Cũng sẽ một. Hơn vậy nhiều thì chỉ cách.,2025-06-11 10:57:12
408,14803,3,Như nào bên với giống vì. Rất như thì như như.,2024-09-02 11:11:36
2291,11263,1,Số với người dưới. Sau nào có được mà điều từng.,2025-07-17 05:25:32
4508,12506,3,Với là có như cho từ cho. Từ trong đã với để.,2024-06-06 16:56:00
127,11637,5,Của để điều giống bạn hoặc giữa. Đó vì vì đúng.,2024-01-14 16:11:24
1810,15108,5,Thay của chưa nơi như không được.,2024-04-19 20:27:29
